id,Author,Text,User Location,Country_Code,Tweet Country,created_at
1374313043061051392,darlenesmith02,RT @B52Malmet: Is ANYONE surprised? https://t.co/wd7rH3CCiy,"Culpeper, VA",None,None,2021-03-23 10:52:17
1374313045904789507,chrisbardell,"First AZ COVID-19 vaxx done. Really well organised and efficient (Attleborough, Norfolk). Thank you NHS and science. https://t.co/B7r9MOJcYM","Out in the Styx, Norfolk",None,None,2021-03-23 10:52:18
1374313047121100804,SerdarDalkir,"https://t.co/ZuF5m4LMa3

We assessed whether sleep and burnout may be risk factors for COVID-19 among high-risk hea… https://t.co/nVEd1ZhmZy",,None,None,2021-03-23 10:52:18
1374313047746035712,if_u_know_,"Sinovac says its COVID-19 vaccine is safe for children as young as 3, if you know what i mean",,None,None,2021-03-23 10:52:18
1374313048622653441,LiviaJones13,RT @cspan: .@SecYellen &amp; Fed Chair Powell testify on COVID-19 Economic Relief @FSCDems @financialcmte - LIVE at noon ET on C-SPAN https://t…,New York,None,None,2021-03-23 10:52:18
1374313049574752257,SerdarDalkir,"Participants provided information on demographics, sleep (night sleep, daytime napping, sleep problems), burnout fr… https://t.co/8R6eSKFzSj",,None,None,2021-03-23 10:52:19
1374313050652647430,CAKriti1,"RT @RRAMESH17069512: Relief COVID-19

Reopen - Cancelled GSTIN.

Request To All # - Government of India -Ministry of Finance  - GST Council…",,None,None,2021-03-23 10:52:19
1374313051676086274,SerdarDalkir,"Among 2884 exposed HCWs, there were 568 COVID-19 cases and 2316 controls. After adjusting for confounders, 1-hour l… https://t.co/TFyQEoJFh9",,None,None,2021-03-23 10:52:19
1374313052707958787,jockey4books,RT @ABecenti: Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,A-T-L,None,None,2021-03-23 10:52:19
1374313052737318912,WATAN_090,RT @cnnbrk: An independent board that reviews data from multiple Covid-19 vaccine candidates in the US has expressed concern over AstraZene…,"American River, South Australi",None,None,2021-03-23 10:52:19
1374313053722935296,SerdarDalkir,"Longer sleep duration caused lower odds of COVID-19, but the effect of daytime wasn't consistent across countries.… https://t.co/JV7ESLhsLt",,None,None,2021-03-23 10:52:20
1374313055069204480,isaridewi,RT @HuXijin_GT: “Shooting” is a frivolous word to describe the incident. It’s slaughter. How ridiculous that Washington condemns human righ…,Hong Kong ,None,None,2021-03-23 10:52:20
1374313055996276737,MalukePoka,"RT @TsekoThapelo: Mokherane Tsatsanyane (MP) currently has 2 projects for the month:
1. To rejuvenate informal businesses and uplift them.…",,None,None,2021-03-23 10:52:20
1374313055824326659,AydinDikerdem,"The generational divide has been accelerated from a historic high by the COVID-19 pandemic. Throw in FPTP, the urba… https://t.co/BBnuTJicu8",,None,None,2021-03-23 10:52:20
1374313058462482438,ajlamesa,"RT @j_g_allen: ""We don’t have a single documented case of covid-19 transmission from surfaces. Not one.

So why, then, are we spending a sm…",,None,None,2021-03-23 10:52:21
1374313060379283461,arseluciana,RT @BravinYuri: Yaani they are already selling covid-19 Vaccines. Who bewitched this country. Hawawezi ngoja? 🤔,"Mombasa, Kenya",None,None,2021-03-23 10:52:21
1374313060597260289,cosmickitten22,RT @ABecenti: Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"Las Vegas, NV",None,None,2021-03-23 10:52:21
1374313061398376455,OmmcomNews,Bhubaneswar Municipal Corporation (BMC) will be deploying more personnel including policemen for Covid-19 testing a… https://t.co/DqwsrgNpJL,"Bhubaneshwar, India",None,None,2021-03-23 10:52:21
1374313062564564993,BfloWatch,"RT @LOLGOP: More than a thousand Americans needlessly dying of Covid-19 , dozens more dying of gun violence and more than hundred thousand…",,None,None,2021-03-23 10:52:22
1374313065584472068,TosinSongz,"I don’t really go to cinemas, but will appreciate them and start going more, eat popcorn, hot dog, ice cream and ge… https://t.co/E8SLsOkPHQ",Kent/Lagos,None,None,2021-03-23 10:52:22
1374313065898999809,rubio_surber,"RT @pnagovph: “Donated ito lahat (vaccines), sa ngayon,"" President Rodrigo Duterte explained the government has not used “a single centavo”…",,None,None,2021-03-23 10:52:23
1374313065651519488,BulkMedProducts,"3 medical innovations fueled by COVID-19 that will outlast the pandemic.

Read more: https://t.co/uo8TrjLbgj… https://t.co/AkFIHtk3dP",,None,None,2021-03-23 10:52:23
1374313066066808834,ntngio,RT @GD_Violett: Everyday i wake up Brazilian,,None,None,2021-03-23 10:52:23
1374313069116014592,CityofCT,"The latest COVID-19 cases in the Cape Metro:

🔸Confirmed cases – 177,509
🔸Confirmed cases in the past week – 525
🔸C… https://t.co/BVvrDWQ2bA",Cape Town,None,None,2021-03-23 10:52:23
1374313069896163330,o_dibble,"RT @garethicke: Making it law to have an experimental treatment, over two years away from trial completion, with no knowledge of long term…",,None,None,2021-03-23 10:52:24
1374313070063927297,victor03498474,"RT @rugbybc: On this national day of reflection, we pause to remember the 184 residents of Rugby who have died with Covid-19 as a cause of…",,None,None,2021-03-23 10:52:24
1374313070739263492,FoodFromCyprus,Food From Cyprus covid-19 update No. 4 😷 - https://t.co/34XSZYwtjQ,Cyprus,None,None,2021-03-23 10:52:24
1374313071246782468,georgeformless,RT @HackedOffHugh: Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors. https://t.co/Uvxg5Xa…,Shropshire,None,None,2021-03-23 10:52:24
1374313072257609728,bright_oparaji,"RT @SerdarDalkir: https://t.co/ZuF5m4LMa3

We assessed whether sleep and burnout may be risk factors for COVID-19 among high-risk healthcar…",Liverpool ,None,None,2021-03-23 10:52:24
1374313072458862592,steed13,RT @HackedOffHugh: Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,,None,None,2021-03-23 10:52:24
1374313072697872387,Woody2Jenny,"@TVKev Why should Covid-19 vaccinations not be used in a pandemic.  Geert Vanden Bossche tells us why.
https://t.co/ucbG4kUTm2",,None,None,2021-03-23 10:52:24
1374313073389998081,hellenjeriKe,"Raila Odinga took covid-19 test jana. 
He will attend the burial of president Magufuli.","Dubai, United Arab Emirates",None,None,2021-03-23 10:52:24
1374313073889181703,McesRachel,"RT @MitieProjects: The safety of our employees is our number one priority, in the last year this has been more important than ever.  We are…","Bristol, England",None,None,2021-03-23 10:52:24
1374313074136653824,DR51DHU,RT @carehomepro: More than 400 care homes to take part in preventative COVID-19 trial https://t.co/FLHCJJgfoK,,None,None,2021-03-23 10:52:25
1374313074199519232,khusoko,"Covid-19 Impact: Kenya Airways Posts KSh36.57 bn 2020 Full-Year Loss. In March, it had projected a staggering loss… https://t.co/oyp9CMbROL",East Africa,None,None,2021-03-23 10:52:25
1374313082852376576,DAILYLUCIF3R,"RT @thcrsrevenge: having                          disliking 
covid-19       🤝          sam wilson 
                  no taste",18﹚asgard﹚esfp,None,None,2021-03-23 10:52:27
1374313083632414732,iamTHIRENium,"RT @mikenavallo: Private sector, thank you!",Philippines,None,None,2021-03-23 10:52:27
1374313084563623937,Suzanne_Leeds,"RT @LeedsCC_News: Vaccination is the most important thing you can do to protect you and your community against serious illnesses.

For guid…","Leeds, England",None,None,2021-03-23 10:52:27
1374313085356310529,BellissimaVelia,RT @cspan: .@SecYellen &amp; Fed Chair Powell testify on COVID-19 Economic Relief @FSCDems @financialcmte - LIVE at noon ET on C-SPAN https://t…,U.S. Zip Code: EIEIO,None,None,2021-03-23 10:52:27
1374313091161202689,hanyabot2,RT @speedysticksllc: Planning on reopening your business or hosting a big event? Schedule onsite COVID-19 testing at your location. Our Spe…,,None,None,2021-03-23 10:52:29
1374313091698028546,HealthTepi,RT @kellymackenzie1: Come and join us for a topical and practical webinar. Really excited to be part of this 😊 #ecrchat #phdchat #earlycare…,"Newcastle, New South Wales",None,None,2021-03-23 10:52:29
1374313092914442241,heinlattsoe,"RT @AllianceMilkTea: We should be dealing with the COVID-19 pandemic but no, dictators of the region saw the timing as an opportunity to se…",,None,None,2021-03-23 10:52:29
1374313094055272450,lucyshea,"RT @atrupar: Tammy Duckworth on no Republicans co-sponsoring the Covid-19 Hate Crimes Act: ""Where can you be that you would not be willing…","Portland, OR",None,None,2021-03-23 10:52:29
1374313094466301956,haektens,"RT @nad0227: News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: https://t.co/K1dj8Z7q8x",🇵🇭 she/her • '96,None,None,2021-03-23 10:52:29
1374313094537744386,MichaelBarnes54,RT @HackedOffHugh: Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors. https://t.co/Uvxg5Xa…,Hull,None,None,2021-03-23 10:52:29
1374313095229755397,epicdepartment_,"RT @michellemalkin: 1)AstraZeneca vaxx: NOT SO ""SAFE"" AND ""EFFECTIVE"" AFTER ALL.

2)Gee, thanks for your ""concern,"" NIAID.

3)Silicon Valle…","Pas-de-Calais, Arras",None,None,2021-03-23 10:52:30
1374313096152502275,VortexBrito,What the COVID-19 pandemic means for freelance journalists in the Global South https://t.co/p1Zd7Ueto2,"São Paulo, Brasil",None,None,2021-03-23 10:52:30
1374313096546824194,vkkhanna1,"Regeneron’s Covid-19 antibody drug reduced the risk of hospitalizations and deaths by 70% in a late-stage trial, mo… https://t.co/rFy84NtArf",,None,None,2021-03-23 10:52:30
1374313097658241024,njerikirirua,"RT @akams_: Read that entire piece, some regurgitated NGO bullshit.","Nairobi, Kenya",None,None,2021-03-23 10:52:30
1374313098933366787,HowardChin7,"RT @kewgardens: One year on from the UK's first lockdown, we've joined the Yellow Hearts to Remember campaign, supporting bereaved families…","London, England",None,None,2021-03-23 10:52:30
1374313099419922434,sdja3,RT @dougpete: Londoners get COVID-19 vaccines in Essex County | CTV News - https://t.co/Mo30hRz613 via @shareaholic,"Sarnia, ON",None,None,2021-03-23 10:52:31
1374313104855552001,ostrov_en,New anti-record. 333 fatal cases of COVID-19 recorded in Ukraine over the past day https://t.co/CVCwChOzxJ,"Donetsk, Ukraine",None,None,2021-03-23 10:52:32
1374313105203793923,Vitalis_Omboyi,RT @Osama_otero: it is a shame Super Metro are making mad profits than Kenya Airways,"Kakamega County, Kenya🇰🇪",None,None,2021-03-23 10:52:32
1374313106403258369,HelpHumanity1st,@shannonrwatts Preparation of a COVID-19 vaccine that can be given in tablet https://t.co/gtwVl96Vc5,,None,None,2021-03-23 10:52:32
1374313106877382656,lavidaderaquel,RT @ABecenti: Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"Texas, USA",None,None,2021-03-23 10:52:32
1374313106914996228,kwafka,"RT @nad0227: News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: https://t.co/K1dj8Z7q8x",Taipei,None,None,2021-03-23 10:52:32
1374313107967856640,sweetie_tweeter,RT @lisa_iannattone: The average age in the ICU in France is down to 55 years old. Parents that live with school aged kids have a 30% incre…,,None,None,2021-03-23 10:52:33
1374313108907376640,haig_ian,"RT @NursingNotesUK: It is believed that over 1,000 health and care workers have died after testing positive for COVID-19 since March 2020.…",United Kingdom,None,None,2021-03-23 10:52:33
1374313109263941632,funghoulkoo,RT @qtestever: friendly reminder that men who have sex with men aren’t allowed to donate blood unless they’ve been abstinent for 3 months (…, they/fae/bun ⚢,None,None,2021-03-23 10:52:33
1374313109528141824,uclh_bank,Today we will take a moment and reflect on the past year and join our colleagues from @uclh in a minutes silence at… https://t.co/Tj2i98Ij3I,"London, England",None,None,2021-03-23 10:52:33
1374313111088418820,joynersphantoms,"having                          disliking
covid-19       🤝       willie nolastname 
                  no taste",she/her | under 14,None,None,2021-03-23 10:52:33
1374313105988198402,valentin_lang,"Looking forward to present our paper on the G20's COVID-19 debt relief package @The_PEIO next week. 
@davidmihalyi… https://t.co/jeFBbeLKql",,None,None,2021-03-23 10:52:32
1374313118294183942,Ajitkum44784954,RT @taslimanasreen: Lucknow doctor tests positive after completing two-dose course of COVID-19 vaccine. I am so confused! https://t.co/PNtm…,,None,None,2021-03-23 10:52:35
1374313120701775875,bright_oparaji,"RT @vkkhanna1: Regeneron’s Covid-19 antibody drug reduced the risk of hospitalizations and deaths by 70% in a late-stage trial, more eviden…",Liverpool ,None,None,2021-03-23 10:52:36
1374313123541356547,Michael081105,"RT @laurenboebert: Joe Biden’s Border Crisis is spreading COVID-19 far faster than “spring break” in Miami.

The media knows it. Putting hu…","Illinois, USA",None,None,2021-03-23 10:52:36
1374313124669517832,Sumile66582481,"RT @ChinaDaily: #MediaFocus US President Joe Biden on Friday urged Congress to ""swiftly pass"" hate crime legislation to address the rise in…",,None,None,2021-03-23 10:52:37
1374313127123165184,badri4BJP,"RT @BSYBJP: Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…",Silicon Valley of India,None,None,2021-03-23 10:52:37
1374313127144165378,weldonmcgill,Brazil's Bolsonaro says he is still not 'convinced' by COVID-19 restrictions https://t.co/PEFiA24QhH,"Portland, OR 🇺🇸",None,None,2021-03-23 10:52:37
1374313127593046017,SenBalaMohammed,"Bauchi State is doing well, and we will continue to do more to fight the limitations caused by #COVID19. We are tak… https://t.co/pvNopKNthJ",,None,None,2021-03-23 10:52:37
1374313130738737154,Natia_Gol_ong,this shall end and we shall make it stop ASAP,,None,None,2021-03-23 10:52:38
1374313131879636994,docdrugztore,"RT @StefanoBerto83: Great review on Post-acute COVID-19 syndrome (also called Long COVID) 

@AurelianoStingi @marco_heffler 

https://t.co/…","Parigi, Francia",None,None,2021-03-23 10:52:38
1374313132072517637,DanielHYG,RT @Awarenesblog9ja: Krispy Kreme is offering a free doughnut in the U.S. to anyone who has received the COVID-19 vaccine. This will go on…,,None,None,2021-03-23 10:52:38
1374313132047310849,norvrrandt,"RT @mikenavallo: Private sector, thank you! https://t.co/mgDOVyP9Aj",,None,None,2021-03-23 10:52:38
1374313133397975040,Cyberiums,RT @TechCrunch: Europe's rush for a COVID-19 'digital pass' stirs concerns https://t.co/GGDbE0FyXC by @riptari,Columbus,None,None,2021-03-23 10:52:39
1374313136166211586,OncologyForum,AstraZeneca’s COVID-19 vaccine shows 79% efficacy in US trial https://t.co/EHZ5V4ADpy,United Kingdom,None,None,2021-03-23 10:52:39
1374313136824680451,Marek_PK,"RT @JakeCordell: Russia is still recording 9,000 new cases &amp; 400 official Covid-19 deaths a day from the coronavirus. Based on recent trend…",,None,None,2021-03-23 10:52:39
1374313139718787072,brian_ojema,"RT @NationAfrica: What is your opinion on a Nairobi court's decision to punish those who flout Covid-19 regulations with manual labour?
#Ta…",,None,None,2021-03-23 10:52:40
1374313139827707904,anko_kyoto,"RT @SFGate: Being protected from COVID-19 is the most obvious benefit of getting vaccinated, but here's another one: free doughnuts. 

Star…",石川→東京→京都,None,None,2021-03-23 10:52:40
1374313140477911048,blaqueclover,"RT @ramichuene: Truth be told, COVID-19 took so much away from us. We smile, laugh and live through the pain just so we can go on living bu…","Pietermaritzburg, South Africa",None,None,2021-03-23 10:52:40
